1520500655.942590714 -0.59765 0.08256 0.03470 0.01653 0.03057 -0.07142 0.99684
1520500656.042593718 -0.64984 0.04605 0.05070 -0.00720 0.03655 -0.09136 0.99512
1520500656.142596722 -0.68925 0.00662 0.04901 -0.02180 0.02830 -0.10650 0.99367
1520500656.242523193 -0.70927 -0.03733 0.03596 -0.02367 0.01425 -0.10454 0.99414
1520500656.342527151 -0.71053 -0.08619 0.02530 -0.03187 0.00549 -0.08418 0.99593
1520500656.442530155 -0.69650 -0.13055 0.02540 -0.04791 -0.00029 -0.05712 0.99722
1520500656.542533159 -0.68377 -0.17623 0.03545 -0.04640 -0.01223 -0.02456 0.99855
1520500656.642457247 -0.66731 -0.22817 0.04410 -0.03903 -0.02972 0.00925 0.99875
1520500656.742460251 -0.65135 -0.30592 0.03637 -0.02517 -0.05615 0.02449 0.99780
1520500656.842462301 -0.62993 -0.40276 0.01954 -0.01072 -0.08344 0.03766 0.99574
1520500656.942466259 -0.60362 -0.49197 0.00175 0.00967 -0.09913 0.05181 0.99368
1520500658.843268156 0.00256 -0.00212 0.00724 -0.02973 0.00164 -0.00602 0.99954
1520500658.943271160 0.00215 -0.00408 0.00581 -0.05192 0.00023 0.00824 0.99862
1520500659.043274164 0.00056 -0.01032 0.00377 -0.04412 -0.00905 0.03862 0.99824
1520500659.142841816 0.00635 -0.02752 0.00624 -0.01720 -0.01248 0.05817 0.99808
1520500659.242844820 0.01324 -0.06231 0.01252 -0.00955 -0.01175 0.06824 0.99755
1520500659.342847824 0.02089 -0.10980 0.01615 -0.02410 -0.00697 0.07965 0.99651
1520500659.442850828 0.03176 -0.16825 0.01966 -0.03090 -0.00690 0.08614 0.99578
1520500659.542533875 0.04923 -0.23099 0.02625 -0.03159 -0.01243 0.09025 0.99534
1520500659.642536879 0.06978 -0.31056 0.02927 -0.03918 -0.02381 0.08959 0.99492
1520500659.742539883 0.08559 -0.40206 0.03848 -0.02667 -0.03279 0.08929 0.99511
1520500659.842542887 0.11343 -0.49163 0.05317 -0.01605 -0.02640 0.10179 0.99433
1520500659.942419052 0.14147 -0.60717 0.06389 -0.01349 -0.01397 0.11588 0.99307
1520500660.042422056 0.16847 -0.73899 0.06807 -0.01088 -0.01349 0.13582 0.99058
1520500660.142426014 0.20366 -0.88687 0.06614 -0.01001 -0.00919 0.16439 0.98630
1520500660.242429018 0.24325 -1.04793 0.05765 -0.00303 -0.01160 0.19839 0.98005
