1520530967.300198555 -0.46243 0.15270 0.21803 -0.04595 0.02041 -0.07111 0.99620
1520530967.400202513 -0.52673 0.19761 0.22865 -0.04201 0.03489 -0.11076 0.99235
1520530967.500070095 -0.58954 0.25168 0.22701 -0.04404 0.05759 -0.14481 0.98680
1520530967.600072861 -0.66354 0.32670 0.21780 -0.04894 0.09005 -0.17330 0.97952
1520530967.700075865 -0.72361 0.40968 0.18387 -0.03375 0.09589 -0.19828 0.97486
1520530967.800078869 -0.76327 0.48761 0.12596 -0.00592 0.07886 -0.22225 0.97178
1520530967.900036097 -0.78658 0.54327 0.04842 0.01384 0.05850 -0.24193 0.96843
1520530968.000039101 -0.79001 0.56574 -0.03679 0.03714 0.03991 -0.25257 0.96604
1520530968.100043058 -0.76115 0.55037 -0.12318 0.07558 0.01238 -0.25353 0.96429
1520530968.200046062 -0.69046 0.50096 -0.19460 0.11110 -0.03168 -0.24623 0.96230
1520531025.202998638 0.06503 -0.08848 -0.01266 -0.00136 0.04874 0.54894 0.83444
1520531025.303041697 0.29010 -0.12245 -0.04443 0.01763 -0.00303 0.61033 0.79194
1520531025.403004646 0.36119 -0.10995 -0.03486 0.03181 -0.07556 0.66232 0.74472
1520531025.503007650 0.47443 -0.07705 -0.02815 0.02070 -0.07815 0.70922 0.70033
1520531025.602972507 0.57887 -0.02191 -0.00613 0.01688 -0.06463 0.75659 0.65047
1520531025.702975512 0.67943 0.04762 0.01915 0.00613 -0.05731 0.80061 0.59641
1520531025.802979708 0.78981 0.14611 0.03196 -0.00611 -0.05524 0.83129 0.55305
1520531025.902982712 0.90071 0.28455 0.03707 -0.02438 -0.06693 0.85648 0.51124
1520531026.002882957 0.98840 0.43485 0.04879 -0.05349 -0.07519 0.87697 0.47161
1520531026.102885962 1.06046 0.60892 0.06752 -0.06420 -0.06532 0.89584 0.43483
1520531026.202888966 1.11205 0.80819 0.09142 -0.06413 -0.06135 0.91359 0.39683
1520531026.302892923 1.14006 1.01551 0.10318 -0.07177 -0.06390 0.93365 0.34507
1520531026.402658463 1.14872 1.25742 0.09642 -0.05977 -0.05345 0.95447 0.28734
1520531026.502661467 1.13145 1.53218 0.08149 -0.06572 -0.04654 0.97140 0.22339
1520531026.602664471 1.06898 1.81702 0.07406 -0.08297 -0.05005 0.98350 0.15276
1520531026.702667475 0.96059 2.13095 0.07247 -0.08750 -0.03026 0.99349 0.06639
1520531026.802561522 0.80751 2.43454 0.06756 -0.09441 -0.00757 0.99489 -0.03502
1520531026.902564526 0.61997 2.67464 0.05315 -0.10419 0.00069 0.98762 -0.11726
1520531027.002567530 0.38898 2.91667 0.02003 -0.10120 -0.00663 0.97613 -0.19204
1520531027.102570534 0.12481 3.09704 -0.01881 -0.11109 -0.01067 0.95974 -0.25777
1520531027.202629566 -0.17258 3.28781 -0.05305 -0.13282 -0.00853 0.93767 -0.32104
1520531027.302632570 -0.50136 3.42071 -0.07698 -0.13132 -0.00352 0.91881 -0.37219
1520531027.402636528 -0.86937 3.55908 -0.10649 -0.12553 -0.01357 0.89266 -0.43268
1520531027.502639532 -1.24156 3.65285 -0.15479 -0.12116 -0.00403 0.86039 -0.49500
1520531027.602704525 -1.66168 3.73893 -0.22452 0.12232 -0.00994 -0.82121 0.55728
1520531027.702707529 -2.11037 3.81773 -0.29322 0.12414 -0.01263 -0.77131 0.62411
1520531027.802710533 -2.58242 3.84392 -0.34981 0.13158 -0.02570 -0.70706 0.69433
1520531027.902713537 -3.05123 3.81997 -0.40592 0.12554 -0.03878 -0.63769 0.75900
1520531028.002568722 -3.54510 3.80277 -0.47565 0.12028 -0.03626 -0.57325 0.80969
1520531028.102571726 -4.05485 3.75979 -0.56150 0.10578 -0.02672 -0.50917 0.85372
1520531028.202574730 -4.58333 3.69578 -0.65356 0.09853 -0.01439 -0.44560 0.88968
