1520503195746320640 -0.14651 -0.09580 -0.03055 0.97045 -0.00528 -0.07159 -0.23037
1520503195846324736 -0.17475 -0.11269 -0.02638 0.96398 -0.00940 -0.06225 -0.25843
1520503195946327808 -0.20210 -0.12139 -0.01581 0.95603 -0.01370 -0.06107 -0.28652
1520503196046348800 -0.22096 -0.12260 -0.00881 0.95103 -0.01898 -0.06628 -0.30132
1520503196146351872 -0.23390 -0.11046 -0.00589 0.94814 -0.02517 -0.05665 -0.31174
1520503196246357760 -0.22005 -0.10133 -0.00335 0.94866 -0.03392 -0.04679 -0.31098
1520503196346358784 -0.18369 -0.08848 -0.00615 0.95115 -0.02915 -0.04355 -0.30426
1520503196446423552 -0.12144 -0.06184 -0.01427 0.95691 -0.01776 -0.04128 -0.28690
1520503196546344448 -0.05507 -0.03694 -0.03082 0.96243 -0.01304 -0.04667 -0.26719
1520503196646347520 0.00206 -0.04435 -0.03205 0.96327 -0.00300 -0.07074 -0.25903
1520503196746350592 0.06504 -0.05725 -0.02551 0.96322 -0.00697 -0.07056 -0.25918
1520503196846374400 0.13020 -0.07354 -0.01867 0.96609 -0.01888 -0.05572 -0.25143
1520503196946377472 0.20871 -0.09448 -0.01130 0.97047 -0.02018 -0.04250 -0.23659
1520503197046380544 0.29088 -0.12480 -0.00269 0.97237 -0.02328 -0.04185 -0.22849
1520503197146384384 0.36772 -0.16348 0.01213 0.97061 -0.02147 -0.05717 -0.23277
1520503197246338048 0.43373 -0.20781 0.03380 0.96969 -0.01587 -0.07274 -0.23274
1520503197346341120 0.49661 -0.25613 0.05333 0.97157 -0.02014 -0.06785 -0.22594
1520503197446345216 0.55814 -0.30914 0.06414 0.97385 -0.03055 -0.05861 -0.21734
1520503197546348032 0.62373 -0.36738 0.06319 0.97710 -0.03167 -0.05264 -0.20370
1520503197646308096 0.69364 -0.43308 0.05999 0.98055 -0.02493 -0.05058 -0.18799
1520503197746311168 0.76653 -0.50351 0.06197 0.98404 -0.02486 -0.04996 -0.16897
1520503197846314240 0.84119 -0.57645 0.07638 0.98655 -0.02116 -0.05340 -0.15303
1520503197946317312 0.91562 -0.64012 0.10362 0.98756 -0.03409 -0.05076 -0.14484
1520503198046315776 0.98425 -0.69944 0.12843 0.98599 -0.05623 -0.04573 -0.15021
1520503198146318592 1.05299 -0.75376 0.14010 0.98324 -0.07421 -0.04421 -0.16058
1520503198246321664 1.11838 -0.81722 0.14557 0.98108 -0.07815 -0.03190 -0.17421
1520503198346324736 1.18073 -0.88222 0.15452 0.97766 -0.08133 -0.02034 -0.19275
1520503198446239744 1.23557 -0.94026 0.16771 0.97298 -0.07599 -0.01909 -0.21720
1520503198546242816 1.28699 -1.00548 0.17745 0.96630 -0.06221 -0.03053 -0.24793
1520503198646245632 1.33901 -1.07058 0.18110 0.96537 -0.05217 -0.03225 -0.25359
1520503198746249728 1.38869 -1.14450 0.17715 0.96306 -0.04540 -0.02898 -0.26385
1520503198846252800 1.43434 -1.22820 0.17235 0.95763 -0.04830 -0.02861 -0.28247
1520503198946281984 1.47451 -1.31814 0.17582 0.95328 -0.05476 -0.02943 -0.29563
1520503199046284800 1.51259 -1.40510 0.19008 0.95422 -0.05888 -0.03869 -0.29068
1520503199146286848 1.55299 -1.48550 0.21462 0.95687 -0.06123 -0.04416 -0.28052
1520503199246290944 1.59143 -1.56347 0.23897 0.95753 -0.06353 -0.04319 -0.27792
1520503199346333952 1.62463 -1.64309 0.25555 0.95413 -0.07781 -0.04337 -0.28583
1520503199446337024 1.65905 -1.72542 0.26669 0.95056 -0.08014 -0.03666 -0.29779
1520503199546340096 1.69458 -1.80526 0.28087 0.94528 -0.08025 -0.03279 -0.31452
1520503199646342912 1.72670 -1.87598 0.29350 0.94006 -0.07356 -0.04006 -0.33055
1520503199746295296 1.74489 -1.95149 0.30127 0.93181 -0.06550 -0.03570 -0.35520
1520503199846298112 1.75596 -2.02014 0.31285 0.92781 -0.07452 -0.03379 -0.36396
1520503199946301184 1.76472 -2.08930 0.31437 0.92490 -0.07423 -0.03569 -0.37118
1520503200046304256 1.76853 -2.16197 0.31037 0.92080 -0.06974 -0.04000 -0.38167
1520503200146295296 1.77360 -2.24084 0.30529 0.92012 -0.06347 -0.04063 -0.38433
1520503200246298368 1.77985 -2.31004 0.30941 0.92092 -0.05343 -0.04343 -0.38362
1520503200346302208 1.79271 -2.36393 0.32071 0.91830 -0.05402 -0.04367 -0.38973
1520503200446305280 1.81959 -2.39839 0.33001 0.91358 -0.05651 -0.04430 -0.40026
1520503200546352640 1.85529 -2.41432 0.33462 0.90726 -0.05352 -0.04269 -0.41496
1520503200646354688 1.89938 -2.41018 0.33295 0.90201 -0.04391 -0.04614 -0.42699
1520503200746357760 1.95151 -2.39820 0.32474 0.89861 -0.01916 -0.04792 -0.43570
1520503200846360576 2.00572 -2.38557 0.31092 0.89379 0.00214 -0.04020 -0.44668
1520503200946373632 2.06224 -2.36906 0.30070 0.89274 0.01150 -0.04835 -0.44782
1520503201046375680 2.11295 -2.35744 0.29323 0.89359 0.02829 -0.05248 -0.44490
1520503201146379776 2.16024 -2.34743 0.28857 0.89042 0.02659 -0.05756 -0.45071
1520503201246382592 2.20043 -2.33793 0.28505 0.88490 0.02791 -0.06175 -0.46082
1520503201346484480 2.23460 -2.33093 0.28766 0.88208 0.02848 -0.06378 -0.46589
1520503201446487552 2.26520 -2.32614 0.29028 0.88215 0.02364 -0.05744 -0.46686
1520503201546490368 2.30164 -2.32000 0.29527 0.88067 0.02507 -0.06213 -0.46897
1520503201646493440 2.34803 -2.30927 0.30620 0.87508 0.02844 -0.06452 -0.47882
1520503201746531328 2.39144 -2.29936 0.31603 0.86825 0.02390 -0.04597 -0.49341
1520503201846534144 2.43762 -2.28642 0.31925 0.85304 0.02147 -0.03974 -0.51988
1520503201946538240 2.47871 -2.27378 0.31542 0.83685 0.01945 -0.03966 -0.54564
1520503202046541312 2.51647 -2.26240 0.31076 0.81679 0.01779 -0.03681 -0.57548
1520503202146537472 2.55327 -2.24650 0.30486 0.79192 0.02725 -0.04264 -0.60853
1520503202246541568 2.58425 -2.22702 0.30133 0.77355 0.03852 -0.04701 -0.63081
1520503202346543616 2.60942 -2.20501 0.30137 0.76387 0.04423 -0.04324 -0.64240
1520503202446546432 2.62897 -2.18553 0.30287 0.75503 0.04535 -0.03914 -0.65295
1520503202546587904 2.64069 -2.17213 0.30507 0.74645 0.04093 -0.03970 -0.66299
1520503202646590976 2.64886 -2.16204 0.30412 0.74063 0.04515 -0.04883 -0.66861
1520503202746594816 2.65735 -2.15126 0.30865 0.73700 0.03866 -0.04490 -0.67329
1520503202846597888 2.65581 -2.14571 0.31292 0.73822 0.02537 -0.02998 -0.67341
1520503202946631680 2.63897 -2.14514 0.31496 0.73747 0.01958 -0.02948 -0.67445
1520503203046634752 2.60463 -2.15883 0.31023 0.73684 0.01493 -0.02565 -0.67542
1520503203146637568 2.56972 -2.15402 0.30432 0.73800 0.00594 -0.01756 -0.67455
1520503203246640640 2.51486 -2.15604 0.30209 0.73683 0.00691 -0.01911 -0.67578
1520503203346643712 2.44306 -2.16065 0.30771 0.72752 0.00724 -0.00949 -0.68598
1520503203446591744 2.36682 -2.15994 0.31956 0.71238 0.02150 -0.01269 -0.70135
1520503203546594816 2.28945 -2.15125 0.33997 0.69792 0.02087 -0.01196 -0.71577
1520503203646597888 2.21399 -2.13998 0.35605 0.68477 0.00292 -0.00050 -0.72876
1520503203746601984 2.13998 -2.12735 0.35844 0.67590 -0.00488 0.00010 -0.73698
1520503203846542592 2.06337 -2.12075 0.35206 0.67332 -0.00744 0.00508 -0.73930
1520503203946545664 1.98584 -2.11238 0.34437 0.67741 -0.01182 0.01181 -0.73542
1520503204046547456 1.91422 -2.10283 0.34092 0.68288 -0.01385 0.01276 -0.73029
1520503204146550528 1.85362 -2.09199 0.34695 0.68883 -0.01210 0.00173 -0.72482
1520503204246465536 1.80450 -2.08370 0.35640 0.69321 -0.00747 0.00517 -0.72068
1520503204346498560 1.75141 -2.07340 0.35672 0.69379 -0.00339 0.02005 -0.71989
1520503204446471424 1.67808 -2.06623 0.34420 0.69655 -0.00180 0.01817 -0.71728
1520503204546474496 1.58969 -2.06260 0.33383 0.69354 -0.00133 0.02188 -0.72008
1520503204646459136 1.50601 -2.05672 0.33978 0.68280 -0.00678 0.02785 -0.73005
1520503204746462208 1.43924 -2.04746 0.35277 0.67321 -0.00227 0.02929 -0.73886
1520503204846465024 1.39853 -2.02489 0.36728 0.66238 -0.01358 0.03686 -0.74814
1520503204946468096 1.36975 -2.00092 0.37494 0.66031 -0.02298 0.03076 -0.75001
1520503205046545664 1.33325 -1.97777 0.37094 0.66532 -0.02721 0.04142 -0.74491
1520503205146550016 1.28714 -1.95365 0.36145 0.66791 -0.02922 0.04455 -0.74233
1520503205246552832 1.24073 -1.92742 0.35026 0.67125 -0.02738 0.04104 -0.73959
1520503205346555904 1.20208 -1.90070 0.34461 0.67309 -0.01717 0.04471 -0.73801
1520503205446738432 1.18298 -1.87700 0.34525 0.66826 -0.02381 0.04214 -0.74235
1520503205546741504 1.18018 -1.85997 0.34748 0.67126 -0.02321 0.04080 -0.73973
1520503205646744576 1.19092 -1.85206 0.35010 0.67538 -0.02421 0.04238 -0.73586
1520503205746750720 1.21798 -1.85093 0.35201 0.67028 -0.02671 0.03595 -0.74076
1520503205847033088 1.26261 -1.85020 0.35799 0.65590 -0.02861 0.03364 -0.75356
1520503205947112960 1.32436 -1.84687 0.36193 0.64150 -0.03193 0.03630 -0.76560
1520503206047040256 1.38882 -1.84285 0.36195 0.63136 -0.02803 0.03500 -0.77419
1520503206147043072 1.45349 -1.84045 0.35915 0.62235 -0.01884 0.03139 -0.78188
1520503206246758144 1.51997 -1.84153 0.35753 0.61599 -0.00961 0.01723 -0.78751
1520503206346761216 1.58805 -1.84540 0.35664 0.61336 -0.01549 0.02131 -0.78936
1520503206446764288 1.65734 -1.85147 0.35479 0.60995 -0.01423 0.02468 -0.79193
1520503206546767360 1.73621 -1.86078 0.35159 0.60594 -0.01444 0.02958 -0.79483
1520503206646566400 1.81930 -1.87294 0.34565 0.60641 -0.02207 0.03718 -0.79397
1520503206746570240 1.90318 -1.89263 0.33937 0.61024 -0.00823 0.02635 -0.79174
1520503206846573312 1.98485 -1.91591 0.33848 0.60288 0.00050 0.00424 -0.79782
1520503206946576384 2.05508 -1.94392 0.34105 0.59706 0.00237 0.00170 -0.80219
1520503207046496000 2.11952 -1.97355 0.34614 0.58294 0.00147 0.01579 -0.81236
1520503207146498816 2.17703 -2.00664 0.35337 0.55951 0.00508 0.02680 -0.82837
1520503207246500864 2.23314 -2.04284 0.35769 0.54144 0.00416 0.03960 -0.83980
1520503207346504960 2.28599 -2.08367 0.36313 0.52857 0.00627 0.02655 -0.84845
1520503207446541312 2.32704 -2.12997 0.36896 0.52915 0.02641 0.00443 -0.84811
1520503207546544384 2.35919 -2.17294 0.37194 0.52698 0.02623 0.00273 -0.84947
1520503207646547200 2.39015 -2.20920 0.37010 0.51972 0.01117 -0.00541 -0.85424
1520503207746550272 2.41844 -2.24309 0.36923 0.52046 0.01659 -0.01483 -0.85359
1520503207846659328 2.46043 -2.27721 0.37235 0.52217 0.01235 -0.00907 -0.85270
1520503207946662400 2.50606 -2.30841 0.37312 0.51299 -0.00422 -0.00519 -0.85837
1520503208046665472 2.54987 -2.33748 0.36996 0.50319 -0.00338 -0.01839 -0.86397
1520503208146668544 2.58125 -2.36308 0.37202 -0.49405 0.00084 0.02484 0.86908
1520503208246671360 2.59939 -2.38372 0.37617 -0.48786 0.00004 0.01641 0.87277
1520503208346734592 2.60686 -2.39538 0.38285 -0.48466 -0.01002 0.01488 0.87452
1520503208446737408 2.60560 -2.39021 0.38205 -0.47329 -0.00656 0.01192 0.88080
1520503208546740480 2.59534 -2.36918 0.37324 -0.45898 -0.00751 0.00690 0.88839
1520503208646743552 2.58525 -2.34011 0.36745 -0.44905 -0.01916 0.00497 0.89329
1520503208746782464 2.57997 -2.30202 0.37009 -0.43805 -0.02799 -0.00004 0.89852
1520503208846785536 2.58352 -2.25406 0.37689 -0.42309 -0.02019 0.00166 0.90586
1520503208946789632 2.58058 -2.20200 0.38106 -0.40346 -0.01299 -0.00302 0.91490
1520503209046792704 2.57026 -2.14753 0.37248 -0.39023 -0.00792 -0.00521 0.92067
1520503209146774272 2.55259 -2.08671 0.35999 -0.38690 -0.01077 -0.00286 0.92206
1520503209246777344 2.53243 -2.02264 0.35853 -0.38316 -0.01563 -0.00977 0.92350
1520503209346780416 2.51037 -1.96080 0.36806 -0.38021 -0.02324 -0.01981 0.92439
1520503209446783232 2.48334 -1.90906 0.37665 -0.38904 -0.01806 -0.01141 0.92097
1520503209546752512 2.44927 -1.87208 0.37856 -0.39818 -0.02046 -0.01108 0.91701
1520503209646755584 2.40270 -1.83778 0.36912 -0.40645 -0.02456 -0.01555 0.91321
1520503209746758400 2.34556 -1.79967 0.35021 -0.40531 -0.02732 -0.02038 0.91354
1520503209846761472 2.28230 -1.75476 0.33428 -0.39759 -0.02972 -0.01456 0.91697
1520503209946709504 2.21661 -1.70535 0.33384 -0.38380 -0.04288 -0.01220 0.92234
1520503210046712320 2.15386 -1.65860 0.34922 -0.37221 -0.03861 -0.01751 0.92718
1520503210146715392 2.08972 -1.61993 0.36254 -0.37414 -0.02447 -0.02934 0.92658
1520503210246718464 2.02171 -1.58630 0.36420 -0.37641 -0.02028 -0.03370 0.92562
1520503210346692352 1.94874 -1.55521 0.35698 -0.38414 -0.01839 -0.03724 0.92234
1520503210446695424 1.87044 -1.52975 0.34657 -0.39977 -0.01176 -0.04021 0.91566
1520503210546698240 1.79315 -1.51696 0.33802 -0.42171 0.00533 -0.03213 0.90614
1520503210646701312 1.71398 -1.52131 0.33717 -0.45016 0.01277 -0.02250 0.89257
1520503210746720768 1.63642 -1.53871 0.34049 -0.47790 0.00819 -0.02002 0.87815
1520503210846723840 1.55753 -1.56104 0.33999 -0.49360 0.00175 -0.02004 0.86946
1520503210946726912 1.47326 -1.58527 0.32976 -0.49581 0.00830 -0.02071 0.86815
1520503211046729728 1.39057 -1.61434 0.31698 -0.48429 0.00337 -0.02095 0.87465
1520503211146910720 1.31755 -1.65071 0.31003 -0.45606 -0.00165 -0.02089 0.88970
1520503211246913792 1.24456 -1.69580 0.31142 -0.43054 -0.00462 -0.00318 0.90256
1520503211346916608 1.18895 -1.74476 0.32343 -0.40533 -0.00383 -0.00584 0.91414
1520503211446920704 1.14198 -1.79526 0.33617 -0.38732 0.00183 -0.01552 0.92181
1520503211547407872 1.09975 -1.85239 0.33956 -0.38479 0.00140 -0.02607 0.92263
1520503211647410944 1.06114 -1.91759 0.34165 -0.38324 -0.00100 -0.02772 0.92323
1520503211747413760 1.02898 -1.98941 0.34107 -0.37866 0.00724 -0.02551 0.92516
1520503211847417856 1.01148 -2.06194 0.33872 -0.36416 0.00394 -0.01575 0.93119
1520503211947227648 1.00198 -2.13667 0.34231 -0.33289 0.00475 0.00236 0.94295
1520503212047229696 0.99547 -2.21265 0.35003 -0.31940 0.00691 -0.00174 0.94759
1520503212147233792 0.99067 -2.29178 0.35475 -0.31093 -0.00249 -0.01250 0.95035
1520503212247236608 0.98557 -2.37422 0.35663 -0.29131 -0.00009 -0.02023 0.95642
1520503212346929408 0.97429 -2.45798 0.35791 -0.27770 0.00882 -0.01911 0.96044
1520503212446932224 0.96442 -2.54871 0.36546 -0.27156 0.01434 -0.00363 0.96231
1520503212546935296 0.95562 -2.63780 0.37497 -0.27219 0.00318 -0.00772 0.96221
1520503212646938368 0.95024 -2.72039 0.37967 -0.27140 0.00286 -0.01193 0.96239
1520503212746941440 0.94750 -2.79826 0.38590 -0.27706 0.00610 -0.01299 0.96075
1520503212846730496 0.94998 -2.88178 0.39307 -0.28614 0.00310 -0.02154 0.95794
1520503212946733568 0.95407 -2.96329 0.39608 -0.29012 0.00278 -0.02119 0.95675
1520503213046736384 0.95324 -3.03974 0.39896 -0.28978 0.00399 -0.00535 0.95707
1520503213146740480 0.94339 -3.10511 0.40601 -0.28043 0.01324 0.01387 0.95968
1520503213246671104 0.92474 -3.15475 0.41293 -0.27658 0.00521 0.00899 0.96094
1520503213346674176 0.90695 -3.19657 0.41868 -0.26843 -0.00722 -0.00351 0.96327
1520503213446677248 0.88989 -3.24149 0.42285 -0.25504 -0.01023 -0.00534 0.96686
1520503213546680320 0.87033 -3.29081 0.42638 -0.24098 -0.00727 -0.00752 0.97047
1520503213646745856 0.84725 -3.34891 0.42883 -0.22849 -0.00951 0.00364 0.97349
1520503213746749952 0.82457 -3.40483 0.43375 -0.22606 -0.00775 0.00993 0.97403
1520503213846752768 0.80127 -3.45807 0.44040 -0.23047 -0.00755 0.00805 0.97302
1520503213946755840 0.77584 -3.50257 0.44318 -0.23116 -0.00394 0.00469 0.97290
1520503214046818560 0.74413 -3.53895 0.44362 -0.23766 0.00046 0.00808 0.97131
1520503214146821376 0.70618 -3.57688 0.44054 -0.25177 0.00664 0.01751 0.96761
1520503214246824448 0.66169 -3.60995 0.44307 -0.26175 0.01404 0.02881 0.96460
1520503214346827520 0.60304 -3.63852 0.44919 -0.27373 0.01292 0.03188 0.96119
1520503214446872064 0.53523 -3.65659 0.45340 -0.28807 -0.00141 0.02151 0.95737
1520503214546875904 0.45769 -3.66975 0.45854 -0.30252 -0.00213 0.02247 0.95288
1520503214646878976 0.50237 -3.58802 0.45996 -0.31544 0.00494 0.01340 0.94884
1520503214746882048 0.41516 -3.58810 0.45976 -0.32058 0.01662 0.01783 0.94691
1520503214846912000 0.32848 -3.57202 0.45213 -0.31915 0.02473 0.02794 0.94697
1520503214946914816 0.23633 -3.54338 0.43773 -0.32234 0.02095 0.04940 0.94510
1520503215046917888 0.12933 -3.49956 0.42942 -0.32517 0.00768 0.05145 0.94422
1520503215146920960 0.00167 -3.44075 0.44205 -0.33336 -0.00318 0.03935 0.94197
1520503215246928128 -0.14423 -3.37130 0.48644 -0.34372 0.00023 0.01919 0.93888
1520503215346931200 -0.28370 -3.30447 0.56858 -0.34642 0.02096 -0.01608 0.93771
1520503215446969344 -0.40973 -3.24536 0.67271 -0.35141 0.04425 -0.07140 0.93244
1520503215546938112 -0.51801 -3.19624 0.77419 -0.34533 0.04625 -0.11320 0.93048
1520503215646807296 -0.60273 -3.15590 0.86307 -0.32382 0.04298 -0.12987 0.93618
1520503215746810112 -0.67100 -3.12415 0.94355 -0.30490 0.05762 -0.15829 0.93737
1520503215846813184 -0.71806 -3.10371 1.01238 -0.28876 0.06897 -0.19252 0.93531
1520503215946816256 -0.74836 -3.08626 1.07552 -0.26808 0.07562 -0.20645 0.93797
1520503216046636544 -0.75655 -3.07011 1.12758 -0.24603 0.08352 -0.21371 0.94171
1520503216146639616 -0.74568 -3.05257 1.15975 -0.22243 0.08428 -0.22159 0.94568
1520503216246642688 -0.72308 -3.03586 1.16440 -0.20344 0.07939 -0.21813 0.95117
1520503216346646528 -0.69288 -3.01589 1.13853 -0.19022 0.07467 -0.21436 0.95514
1520503216446542336 -0.65491 -2.99810 1.07304 -0.17737 0.07177 -0.20994 0.95881
1520503216546545152 -0.61690 -2.98679 0.97208 -0.16825 0.06448 -0.18708 0.96568
1520503216646548224 -0.58535 -2.97283 0.85644 -0.15639 0.05888 -0.16195 0.97255
1520503216746551296 -0.54785 -2.96438 0.72274 -0.13622 0.06009 -0.13745 0.97926
1520503216846520832 -0.50004 -2.96716 0.58470 -0.11800 0.06224 -0.09341 0.98665
1520503216946524928 -0.44853 -2.97699 0.44835 -0.10721 0.06210 -0.04594 0.99123
1520503217046607104 -0.39241 -2.99064 0.32609 -0.10230 0.05465 -0.02068 0.99304
1520503217146530816 -0.32909 -3.01055 0.22321 -0.09087 0.03399 -0.01725 0.99513
